Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/610113      entityx::EntityManager::assert_valid(entityx::Entity::Id) const [69]
                0.00    0.00       3/3847320     entityx::Entity::Id::index() const [746]
                0.00    0.00       2/396911      std::vector<std::bitset<64ul>, std::allocator<std::bitset<64ul> > >::operator[](unsigned long) [766]
                0.00    0.00       1/8056        unsigned long entityx::EntityManager::component_family<LightComponent>() [934]
                0.00    0.00       1/188         int&& std::forward<int>(std::remove_reference<int>::type&) [1101]
                0.00    0.00       1/32          float&& std::forward<float>(std::remove_reference<float>::type&) [1172]
                0.00    0.00       1/80861       operator new(unsigned long, void*) [826]
                0.00    0.00       1/1           LightComponent::LightComponent(unsigned int, float) [1925]
                0.00    0.00       1/2015        entityx::ComponentHandle<LightComponent, entityx::EntityManager>::ComponentHandle(entityx::EntityManager*, entityx::Entity::Id) [1009]
-----------------------------------------------
                0.00    0.00       8/8           stella::graphics::Renderer::Submit(stella::graphics::Sprite const&) [8]
[260]    0.0    0.00    0.00       8         std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::push_back(stella::graphics::Texture* const&) [260]
                0.00    0.00       4/4           void std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::_M_realloc_insert<stella::graphics::Texture* const&>(__gnu_cxx::__normal_iterator<stella::graphics::Texture**, std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> > >, stella::graphics::Texture* const&) [262]
                0.00    0.00       4/8           void std::allocator_traits<std::allocator<stella::graphics::Texture*> >::construct<stella::graphics::Texture*, stella::graphics::Texture* const&>(std::allocator<stella::graphics::Texture*>&, stella::graphics::Texture**, stella::graphics::Texture* const&) [1564]
                0.00    0.00       4/4           std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::end() [1722]
-----------------------------------------------
                0.00    0.00       4/4           void std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::_M_realloc_insert<stella::graphics::Texture* const&>(__gnu_cxx::__normal_iterator<stella::graphics::Texture**, std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> > >, stella::graphics::Texture* const&) [262]
[261]    0.0    0.00    0.00       4         std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::_M_check_len(unsigned long, char const*) const [261]
                0.00    0.00       4/18166       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [105]
                0.00    0.00      16/1569727     std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::size() const [65]
                0.00    0.00       8/8           std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::max_size() const [1548]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::push_back(stella::graphics::Texture* const&) [260]
[262]    0.0    0.00    0.00       4         void std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::_M_realloc_insert<stella::graphics::Texture* const&>(__gnu_cxx::__normal_iterator<stella::graphics::Texture**, std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> > >, stella::graphics::Texture* const&) [262]
                0.00    0.00       4/4           std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::_M_check_len(unsigned long, char const*) const [261]
                0.00    0.00      12/13          std::_Vector_base<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::_M_get_Tp_allocator() [1362]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<stella::graphics::Texture**, std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> > >::base() const [1305]
                0.00    0.00       8/8           stella::graphics::Texture** std::__uninitialized_move_if_noexcept_a<stella::graphics::Texture**, stella::graphics::Texture**, std::allocator<stella::graphics::Texture*> >(stella::graphics::Texture**, stella::graphics::Texture**, stella::graphics::Texture**, std::allocator<stella::graphics::Texture*>&) [1584]
                0.00    0.00       4/4           std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::begin() [1723]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<stella::graphics::Texture**, std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> > >::difference_type __gnu_cxx::operator-<stella::graphics::Texture**, std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> > >(__gnu_cxx::__normal_iterator<stella::graphics::Texture**, std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> > > const&, __gnu_cxx::__normal_iterator<stella::graphics::Texture**, std::vector<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> > > const&) [1699]
                0.00    0.00       4/4           std::_Vector_base<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::_M_allocate(unsigned long) [1712]
                0.00    0.00       4/20          stella::graphics::Texture* const& std::forward<stella::graphics::Texture* const&>(std::remove_reference<stella::graphics::Texture* const&>::type&) [1248]
                0.00    0.00       4/8           void std::allocator_traits<std::allocator<stella::graphics::Texture*> >::construct<stella::graphics::Texture*, stella::graphics::Texture* const&>(std::allocator<stella::graphics::Texture*>&, stella::graphics::Texture**, stella::graphics::Texture* const&) [1564]
                0.00    0.00       4/5           void std::_Destroy<stella::graphics::Texture**, stella::graphics::Texture*>(stella::graphics::Texture**, stella::graphics::Texture**, std::allocator<stella::graphics::Texture*>&) [1682]
                0.00    0.00       4/5           std::_Vector_base<stella::graphics::Texture*, std::allocator<stella::graphics::Texture*> >::_M_deallocate(stella::graphics::Texture**, unsigned long) [1656]
-----------------------------------------------
                0.00    0.00       2/2           void entityx::Entity::remove<BodyComponent>() [234]
[263]    0.0    0.00    0.00       2         void entityx::EntityManager::remove<BodyComponent>(entityx::Entity::Id) [263]
                0.00    0.00       2/47          std::bitset<64ul>::reset(unsigned long) [187]
                0.00    0.00       2/2           entityx::Pool<BodyComponent, 8192ul>::destroy(unsigned long) [338]
                0.00    0.00       2/141016      entityx::Entity::Entity(entityx::EntityManager*, entityx::Entity::Id) [85]
                0.00    0.00       2/2           void entityx::EventManager::emit<entityx::ComponentRemovedEvent<BodyComponent>, entityx::Entity, entityx::ComponentHandle<BodyComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<BodyComponent, entityx::EntityManager>&) [345]
                0.00    0.00       2/610113      entityx::EntityManager::assert_valid(entityx::Entity::Id) const [69]
                0.00    0.00       4/3847320     entityx::Entity::Id::index() const [746]
                0.00    0.00       2/180977      unsigned long entityx::EntityManager::component_family<BodyComponent>() [808]
                0.00    0.00       2/539665      std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::operator[](unsigned long) [762]
                0.00    0.00       2/35335       entityx::ComponentHandle<BodyComponent, entityx::EntityManager>::ComponentHandle(entityx::EntityManager*, entityx::Entity::Id) [853]
                0.00    0.00       2/396911      std::vector<std::bitset<64ul>, std::allocator<std::bitset<64ul> > >::operator[](unsigned long) [766]
-----------------------------------------------
                0.00    0.00       2/2           void entityx::Entity::remove<AnimationComponent>() [235]
[264]    0.0    0.00    0.00       2         void entityx::EntityManager::remove<AnimationComponent>(entityx::Entity::Id) [264]
                0.00    0.00       2/47          std::bitset<64ul>::reset(unsigned long) [187]
                0.00    0.00       2/2           entityx::Pool<AnimationComponent, 8192ul>::destroy(unsigned long) [339]
                0.00    0.00       2/141016      entityx::Entity::Entity(entityx::EntityManager*, entityx::Entity::Id) [85]
                0.00    0.00       2/2           void entityx::EventManager::emit<entityx::ComponentRemovedEvent<AnimationComponent>, entityx::Entity, entityx::ComponentHandle<AnimationComponent, entityx::EntityManager>&>(entityx::Entity&&, entityx::ComponentHandle<AnimationComponent, entityx::EntityManager>&) [346]
                0.00    0.00       2/610113      entityx::EntityManager::assert_valid(entityx::Entity::Id) const [69]
                0.00    0.00       4/3847320     entityx::Entity::Id::index() const [746]
                0.00    0.00       2/14099       unsigned long entityx::EntityManager::component_family<AnimationComponent>() [907]
                0.00    0.00       2/539665      std::vector<entityx::BasePool*, std::allocator<entityx::BasePool*> >::operator[](unsigned long) [762]
                0.00    0.00       2/4030        entityx::ComponentHandle<AnimationComponent, entityx::EntityManager>::ComponentHandle(entityx::EntityManager*, entityx::Entity::Id) [965]
                0.00    0.00       2/396911      std::vector<std::bitset<64ul>, std::allocator<std::bitset<64ul> > >::operator[](unsigned long) [766]
-----------------------------------------------
                0.00    0.00       1/1           Game::Game(stella::graphics::Display&, stella::graphics::Shader*, bool const*) [103]
[265]    0.0    0.00    0.00       1         entityx::ComponentHandle<AnimationComponent, entityx::EntityManager> entityx::Entity::assign<AnimationComponent, char const (&) [4]>(char const (&) [4]) [265]
                0.00    0.00       1/1           entityx::ComponentHandle<AnimationComponent, entityx::EntityManager> entityx::EntityManager::assign<AnimationComponent, char const (&) [4]>(entityx::Entity::Id, char const (&) [4]) [270]
                0.00    0.00       1/203663      entityx::Entity::valid() const [48]
                0.00    0.00       1/2           char const (&std::forward<char const (&) [4]>(std::remove_reference<char const (&) [4]>::type&)) [4] [1869]
-----------------------------------------------
                0.00    0.00       1/1           Game::Game(stella::graphics::Display&, stella::graphics::Shader*, bool const*) [103]
[266]    0.0    0.00    0.00       1         entityx::ComponentHandle<AnimationComponent, entityx::EntityManager> entityx::Entity::assign<AnimationComponent, char const (&) [5]>(char const (&) [5]) [266]
